w,c,r_ind,R_ind,sigma_hat_risky,sigma_hat_ind,kappa,e,kappa_lev,MA_long,MA_short
[0.45833564],[0.54166436],[0.00267538],[1.22722629],[0.01186982],[0.00958903],[-0.55207505],[0.01469904],[-0.43818725],[1.31662757],[1.28809481]
[0.41676268],[0.58323732],[0.0094606],[1.23883658],[0.01193494],[0.00958833],[-0.64168855],[0.01462604],[-0.444226],[1.3162008],[1.28728855]
[0.36117573],[0.63882427],[-0.01409365],[1.22137685],[0.01216403],[0.00961881],[-0.76582832],[0.01779936],[-0.4530882],[1.31568058],[1.2862097]
[0.36342589],[0.63657411],[0.00191472],[1.22371545],[0.01213672],[0.00959343],[-0.76186489],[0.01515803],[-0.46132934],[1.31517605],[1.28518679]
[0.38057094],[0.61942906],[0.00555513],[1.23051335],[0.01215555],[0.00957593],[-0.71421737],[0.0133314],[-0.46819606],[1.31471158],[1.28429189]
[0.41831499],[0.58168501],[0.00094479],[1.23167592],[0.01212345],[0.00954988],[-0.62229948],[0.01060763],[-0.47468103],[1.31425604],[1.28343067]
[0.35660985],[0.64339015],[-0.01802373],[1.20947653],[0.01250619],[0.00961676],[-0.75081017],[0.01758642],[-0.48480365],[1.31368121],[1.28222018]
[0.35276202],[0.64723798],[0.00453308],[1.21495919],[0.01250677],[0.00959622],[-0.76161207],[0.01544828],[-0.49373607],[1.3131396],[1.28111925]
[0.3031637],[0.6968363],[-0.01596329],[1.19556444],[0.01291768],[0.00964262],[-0.88080603],[0.02027254],[-0.50578296],[1.31249457],[1.27971888]
[0.28022721],[0.71977279],[0.0111794],[1.20893013],[0.01316645],[0.00965172],[-0.94040302],[0.02121567],[-0.51523974],[1.31192641],[1.27856021]
[0.26510118],[0.73489882],[0.012048],[1.22349532],[0.01350909],[0.00966649],[-0.97020151],[0.02274447],[-0.52194621],[1.31144126],[1.2776589]
[0.25730314],[0.74269686],[-0.00912436],[1.21233171],[0.01371267],[0.0096636],[-0.98510075],[0.02244533],[-0.53039756],[1.31089753],[1.27658962]
[0.25488724],[0.74511276],[-0.00460359],[1.20675064],[0.01373991],[0.00964308],[-0.99255038],[0.02032027],[-0.53959567],[1.31032617],[1.27544649]
[0.27059003],[0.72940997],[-1.80070389e-05],[1.20672891],[0.01370217],[0.0096166],[-0.93551693],[0.01756967],[-0.54856401],[1.30975782],[1.27432172]
[0.29046601],[0.70953399],[0.0055612],[1.21343977],[0.01374831],[0.00959902],[-0.86127363],[0.01574061],[-0.55613965],[1.30922941],[1.2733252]
[0.32371847],[0.67628153],[0.00052475],[1.21407652],[0.01371115],[0.00957274],[-0.75559274],[0.01299824],[-0.56340174],[1.30870739],[1.27235541]
[0.26652379],[0.73347621],[-0.02400421],[1.18493357],[0.01473781],[0.00971059],[-0.87779637],[0.02729674],[-0.57552704],[1.30802835],[1.27092449]
[0.24651037],[0.75348963],[0.01064548],[1.19754775],[0.01498986],[0.00971597],[-0.93889818],[0.02785003],[-0.58516648],[1.30742224],[1.26972345]
[0.23956935],[0.76043065],[-0.00191737],[1.19525161],[0.01496006],[0.00969032],[-0.96944909],[0.02520682],[-0.59496023],[1.30680686],[1.26850449]
[0.23272648],[0.76727352],[-0.00881206],[1.18471898],[0.01516648],[0.00968572],[-0.98472455],[0.0247319],[-0.60634095],[1.30613707],[1.26713308]
[0.23116863],[0.76883137],[-0.00285365],[1.18133821],[0.01515251],[0.00966143],[-0.99236227],[0.02222065],[-0.61803167],[1.30545241],[1.26572879]
[0.22792407],[0.77207593],[-0.00763223],[1.17232196],[0.01530963],[0.00965146],[-0.99618114],[0.02118834],[-0.63101186],[1.30472204],[1.2641999]
[0.21956816],[0.78043184],[-0.01317269],[1.15687933],[0.01586194],[0.00967427],[-0.99809057],[0.02354943],[-0.64638468],[1.30391096],[1.26244327]
[0.21899326],[0.78100674],[-0.00436886],[1.15182508],[0.01588841],[0.00965313],[-0.99904528],[0.02136101],[-0.6622875],[1.3030766],[1.26063266]
[0.20974495],[0.79025505],[-0.01441637],[1.13521994],[0.01658106],[0.00968565],[-0.99952264],[0.02472463],[-0.6807423],[1.30215572],[1.2585799]
[0.21023447],[0.78976553],[-0.00087298],[1.13422892],[0.0165385],[0.00965926],[-0.99976132],[0.02199642],[-0.69895777],[1.30123445],[1.25654451]
[0.19136434],[0.80863566],[0.02163841],[1.15877183],[0.01816717],[0.00976515],[-0.99988066],[0.03289931],[-0.71242993],[1.30045289],[1.25494416]
[0.191735],[0.808265],[-0.00179593],[1.15669075],[0.01813097],[0.00973924],[-0.99994033],[0.03024199],[-0.72594325],[1.29966419],[1.25333594]
[0.17999126],[0.82000874],[-0.01754837],[1.13639272],[0.01931337],[0.00979907],[-0.99997017],[0.03636677],[-0.74272252],[1.29876846],[1.25142181]
[0.17804664],[0.82195336],[0.00779034],[1.1452456],[0.01952402],[0.00978917],[-0.99998508],[0.0353564],[-0.75754252],[1.29792622],[1.24968391]
[0.17849973],[0.82150027],[-0.00092624],[1.14418483],[0.01947431],[0.00976253],[-0.99999254],[0.03263049],[-0.77219668],[1.29708278],[1.24795709]
[0.17604217],[0.82395783],[0.00861788],[1.15404527],[0.0197461],[0.00975661],[-0.99999627],[0.03202459],[-0.78474317],[1.29629806],[1.24641994]
[0.17524585],[0.82475415],[-0.00565369],[1.14752066],[0.01983579],[0.00973882],[-0.99999814],[0.03019929],[-0.79813818],[1.29548185],[1.24480115]
[0.17215145],[0.82784855],[-0.00957169],[1.13653695],[0.02019232],[0.00973791],[-0.99999907],[0.03010594],[-0.81316355],[1.29460986],[1.24302907]
[0.17254294],[0.82745706],[0.00146973],[1.13820734],[0.0201465],[0.00971177],[-0.99999953],[0.02741816],[-0.82752823],[1.29375181],[1.24131334]
[0.17133708],[0.82866292],[-0.00655042],[1.1307516],[0.02028828],[0.00969724],[-0.99999977],[0.02592075],[-0.84287831],[1.29285758],[1.23950366]
[0.17060403],[0.82939597],[-0.00555122],[1.12447455],[0.02037545],[0.00967934],[-0.99999988],[0.02407319],[-0.85898594],[1.29193381],[1.23762086]
[0.15858575],[0.84141425],[0.01895142],[1.14578494],[0.02191959],[0.00975428],[-0.99999994],[0.03178577],[-0.870876],[1.29113202],[1.23611768]
[0.15865239],[0.84134761],[-0.00319057],[1.14212924],[0.02191038],[0.00973036],[-0.99999997],[0.02933017],[-0.883116],[1.29031457],[1.23457927]
[0.1578774],[0.8421226],[0.00581738],[1.14877344],[0.02201793],[0.00971319],[-0.99999999],[0.02756446],[-0.89384163],[1.28953806],[1.2331748]
[0.15802191],[0.84197809],[0.00284359],[1.15204008],[0.0219978],[0.0096888],[-0.99999999],[0.02505019],[-0.9036888],[1.28878373],[1.23184678]
[0.15844269],[0.84155731],[-0.00062744],[1.15131725],[0.02193938],[0.0096623],[-1.],[0.02231115],[-0.91339404],[1.28802957],[1.23052867]
[0.15760548],[0.84239452],[0.00596741],[1.15818763],[0.02205592],[0.00964589],[-1.],[0.02061148],[-0.92158463],[1.28731725],[1.22934458]
[0.15791856],[0.84208144],[-0.00749521],[1.14950676],[0.022276],[0.0096354],[-0.98808657],[0.01952346],[-0.93110641],[1.2865612],[1.22803779]
[0.16004629],[0.83995371],[-0.00816564],[1.1401203],[0.02254297],[0.00962795],[-0.96278954],[0.01874985],[-0.94206368],[1.28575781],[1.22659875]
[0.17129456],[0.82870544],[0.0041263],[1.14482478],[0.02256176],[0.00960637],[-0.89403478],[0.0165056],[-0.95186951],[1.28498464],[1.22526027]
[0.19007665],[0.80992335],[-0.0014079],[1.14321299],[0.0225081],[0.00958055],[-0.79237323],[0.01381423],[-0.96169342],[1.28420686],[1.22391732]
[0.21061463],[0.78938537],[-0.00468022],[1.1378625],[0.02252045],[0.00956052],[-0.68922207],[0.01172142],[-0.97221624],[1.283404],[1.22250876]
[0.21743487],[0.78256513],[-0.01022061],[1.12623286],[0.02274483],[0.00956427],[-0.64743896],[0.01211312],[-0.98457191],[1.28254174],[1.22093291]
[0.19743453],[0.80256547],[0.01483093],[1.14293594],[0.02323761],[0.00960104],[-0.72249695],[0.0159511],[-0.99354878],[1.28177585],[1.21965625]
[0.1919081],[0.8080919],[-0.00843593],[1.13329421],[0.02338927],[0.00959504],[-0.74438215],[0.01532535],[-1.00402787],[1.28096126],[1.21824267]
[0.19950452],[0.80049548],[-0.00495686],[1.12767663],[0.02340361],[0.00957572],[-0.70494883],[0.01331031],[-1.01524515],[1.28012033],[1.21676028]
[0.21792137],[0.78207863],[0.00182916],[1.12973933],[0.02334911],[0.00955038],[-0.61898282],[0.01066034],[-1.02577761],[1.27929532],[1.21533592]
[0.21464171],[0.78535829],[-0.01229636],[1.11584765],[0.02365757],[0.0095676],[-0.62102281],[0.01246126],[-1.03857017],[1.27839863],[1.21370749]
[0.19387393],[0.80612607],[-0.01420555],[1.09999643],[0.02409722],[0.00959916],[-0.70437136],[0.0157544],[-1.05394613],[1.27741989],[1.21184626]
[0.17825343],[0.82174657],[0.01144262],[1.11258327],[0.02442455],[0.00961023],[-0.77488099],[0.01690781],[-1.06661504],[1.27651558],[1.21022151]
[0.16971734],[0.83028266],[0.00980515],[1.12349232],[0.02469489],[0.00961131],[-0.81294542],[0.0170202],[-1.07693145],[1.27567608],[1.20880192]
[0.17764495],[0.82235505],[0.0027526],[1.12658484],[0.02465605],[0.00958708],[-0.76886687],[0.01449577],[-1.08638185],[1.27485815],[1.20745619]
[0.18868336],[0.81131664],[0.00610797],[1.13346599],[0.02471934],[0.00957145],[-0.70601999],[0.01286346],[-1.0942791],[1.27408246],[1.20624511]
[0.20846905],[0.79153095],[0.00191496],[1.13563653],[0.02466276],[0.00954621],[-0.6085912],[0.01022325],[-1.10152434],[1.27332293],[1.20508939]
[0.17730812],[0.82269188],[-0.01821682],[1.11494884],[0.02543342],[0.00961513],[-0.73972305],[0.0174171],[-1.11237419],[1.27245407],[1.20361396]
[0.17085437],[0.82914563],[0.00699608],[1.12274911],[0.02553086],[0.00960271],[-0.77297648],[0.0161246],[-1.12146703],[1.27163277],[1.20229036]
[0.17742661],[0.82257339],[0.00438553],[1.12767296],[0.02553135],[0.00958184],[-0.73521182],[0.01394894],[-1.12936894],[1.27084299],[1.20106902]
[0.18952252],[0.81047748],[-0.00525714],[1.12174462],[0.02555579],[0.00956345],[-0.66830417],[0.01202793],[-1.13812414],[1.27002502],[1.19977063]
[0.20172164],[0.79827836],[0.00699805],[1.12959465],[0.02563181],[0.00955126],[-0.60295309],[0.01075204],[-1.14514508],[1.26925461],[1.19862198]
[0.2143663],[0.7856337],[0.00711468],[1.13763136],[0.02569445],[0.00953959],[-0.53971473],[0.00952953],[-1.15042791],[1.26853251],[1.19762369]
[0.23454501],[0.76545499],[-0.00394081],[1.13314817],[0.02566008],[0.00951786],[-0.45109212],[0.00724939],[-1.15634603],[1.26778978],[1.19656835]
[0.26207091],[0.73792909],[0.00240951],[1.1358785],[0.02560088],[0.00949339],[-0.34243408],[0.00467552],[-1.16153701],[1.2670661],[1.19557497]
[0.28609652],[0.71390348],[-0.00679773],[1.12815711],[0.02560281],[0.0094807],[-0.25464479],[0.00333711],[-1.16797277],[1.26630403],[1.19447147]
[0.32050929],[0.67949071],[0.00149476],[1.12984343],[0.0255354],[0.0094553],[-0.14369896],[0.00065506],[-1.17386535],[1.26555539],[1.19341363]
[0.36044598],[0.63955402],[-0.00343034],[1.12596769],[0.02547762],[0.00943275],[-0.02853348],[-0.00173264],[-1.18026904],[1.2647896],[1.19230967]
[0.31835372],[0.68164628],[0.01779512],[1.14600442],[0.02566934],[0.00949874],[-0.14521548],[0.00523795],[-1.18267927],[1.26413793],[1.19155175]
[0.32001673],[0.67998327],[-0.00314475],[1.14240053],[0.0256093],[0.00947551],[-0.14234701],[0.00278957],[-1.18561829],[1.26347006],[1.19074724]
[0.33480619],[0.66519381],[-0.00586183],[1.13570397],[0.025575],[0.00945945],[-0.09850899],[0.00109342],[-1.18965804],[1.26276913],[1.18984628]
[0.36735817],[0.63264183],[-0.0008962],[1.13468615],[0.02550552],[0.0094337],[-0.00844377],[-0.00163243],[-1.19370772],[1.26206645],[1.18894342]
[0.40486909],[0.59513091],[-0.0048972],[1.12912936],[0.02545464],[0.00941478],[0.0867856],[-0.0036403],[-1.19862291],[1.26133714],[1.18796438]
[0.44731255],[0.55268745],[-0.00491887],[1.12357532],[0.02540067],[0.00939598],[0.18435719],[-0.00563858],[-1.20438684],[1.26058137],[1.18691046]
[0.44759235],[0.55240765],[0.00281077],[1.12673344],[0.02533517],[0.00937249],[0.29573897],[-0.00814241],[-1.2093375],[1.25984706],[1.18592547]
[0.44574082],[0.55425918],[0.00283602],[1.12992888],[0.02526993],[0.0093491],[0.41388301],[-0.01064054],[-1.21348272],[1.25913432],[1.18500892]
[0.44390691],[0.55609309],[-0.00076335],[1.12906635],[0.02520084],[0.00932359],[0.54126043],[-0.01337276],[-1.2176055],[1.25842075],[1.18409325]
[0.44307295],[0.55692705],[0.00961707],[1.13992466],[0.02518278],[0.00932523],[0.60056486],[-0.01319739],[-1.21948596],[1.25777067],[1.18337029]
[0.44285924],[0.55714076],[0.00581761],[1.1465563],[0.02513242],[0.00930959],[0.67217392],[-0.01487566],[-1.21996841],[1.25716054],[1.18276772]
[0.44408994],[0.55591006],[0.01446745],[1.16314405],[0.0251799],[0.00934566],[0.61131544],[-0.01100914],[-1.21719327],[1.25664475],[1.18244652]
[0.4452324],[0.5547676],[-0.00114124],[1.16181663],[0.02511145],[0.00932037],[0.64862309],[-0.01371861],[-1.214624],[1.25612452],[1.18210884]
[0.446678],[0.553322],[0.00282544],[1.16509927],[0.02504688],[0.00929712],[0.72970681],[-0.01621581],[-1.21138241],[1.25562514],[1.18183043]
[0.44684677],[0.55315323],[-0.01312045],[1.14981265],[0.02507268],[0.00932238],[0.7024333],[-0.0135032],[-1.21100465],[1.25504464],[1.18130636]
[0.44725011],[0.55274989],[0.00196885],[1.15207645],[0.02500594],[0.00929791],[0.75448638],[-0.01613079],[-1.21010242],[1.25447975],[1.18082792]
[0.44673279],[0.55326721],[-0.00980017],[1.1407859],[0.02499002],[0.00930074],[0.77290635],[-0.01582653],[-1.21125976],[1.25385601],[1.18017251]
[0.4452811],[0.5547189],[-0.01025861],[1.12908302],[0.02497937],[0.00930627],[0.76727265],[-0.01523278],[-1.21451463],[1.2531715],[1.17933628]
[0.44394299],[0.55605701],[0.00035872],[1.12948804],[0.02491083],[0.00928074],[0.83311841],[-0.01797928],[-1.21752424],[1.25249296],[1.17852036]
[0.44134753],[0.55865247],[-0.01403589],[1.11363467],[0.02495257],[0.00931345],[0.7780763],[-0.01446068],[-1.22338778],[1.25173117],[1.1774583]
[0.43895152],[0.56104848],[0.00094263],[1.11468441],[0.02488453],[0.00928813],[0.81861397],[-0.01718303],[-1.22883142],[1.25097931],[1.17643082]
[0.43691651],[0.56308349],[0.00274989],[1.11774967],[0.0248205],[0.00926486],[0.90160518],[-0.01969193],[-1.23347825],[1.2502484],[1.17547032]
[0.43284523],[0.56715477],[-0.02301429],[1.09202546],[0.025058],[0.00939534],[0.59346595],[-0.00570653],[-1.24284016],[1.24938037],[1.17410449]
[0.43062426],[0.56937574],[0.01882047],[1.1125779],[0.02519577],[0.00947267],[0.23448597],[0.00248988],[-1.24798447],[1.24862986],[1.17309742]
[0.41251993],[0.58748007],[-0.00628333],[1.1055872],[0.02514981],[0.00945811],[0.09345901],[0.00095136],[-1.2542589],[1.24784512],[1.17199241]
[0.41260704],[0.58739296],[0.00099671],[1.10668915],[0.02508137],[0.00943241],[0.09094486],[-0.00176861],[-1.26009217],[1.24707072],[1.17092352]
[0.42336434],[0.57663566],[0.00337447],[1.11042364],[0.02501979],[0.00940983],[0.14963067],[-0.00416633],[-1.26498726],[1.24632106],[1.16993325]
[0.42176416],[0.57823584],[0.00424154],[1.11513354],[0.02496209],[0.00938924],[0.23373618],[-0.00635683],[-1.2687741],[1.24560135],[1.16903629]
[0.42151239],[0.57848761],[0.01403873],[1.1307886],[0.02501525],[0.00942101],[0.19134166],[-0.00297894],[-1.26937121],[1.24497148],[1.16841025]
[0.4148734],[0.5851266],[-0.01361993],[1.11538734],[0.02506114],[0.00944913],[0.09561598],[2.19392821e-06],[-1.27280872],[1.24426057],[1.16754236]
[0.40043908],[0.59956092],[-0.00861398],[1.10577942],[0.02503962],[0.00944475],[0.05934488],[-0.00046148],[-1.27791829],[1.24350085],[1.16653142]
[0.41577563],[0.58422437],[-0.00120255],[1.10444966],[0.02497184],[0.00941923],[0.10885655],[-0.00316736],[-1.28307462],[1.242738],[1.16551526]
[0.41426075],[0.58573925],[0.00608568],[1.11117098],[0.0249268],[0.00940417],[0.17362657],[-0.00476793],[-1.28672478],[1.24201621],[1.16462575]
[0.41265636],[0.58734364],[-0.00192101],[1.10903641],[0.02486071],[0.00937941],[0.27189966],[-0.00740345],[-1.29060521],[1.24128667],[1.16371586]
[0.4116877],[0.5883123],[0.00627691],[1.11599773],[0.02481798],[0.0093652],[0.35895749],[-0.00892031],[-1.29295533],[1.24059932],[1.16293481]
[0.41180592],[0.58819408],[0.01150852],[1.12884121],[0.02483621],[0.00937829],[0.36755477],[-0.00752304],[-1.29266821],[1.2399862],[1.16237676]
[0.41205191],[0.58794809],[0.00094811],[1.12991147],[0.02476857],[0.0093528],[0.43991372],[-0.01024545],[-1.29207104],[1.23938232],[1.16184537]
[0.41057918],[0.58942082],[-0.01956579],[1.10780386],[0.02494977],[0.00943902],[0.24667417],[-0.00106869],[-1.29565159],[1.23866047],[1.16096081]
[0.40942844],[0.59057156],[0.00276601],[1.11086806],[0.02488623],[0.00941532],[0.21289951],[-0.0035825],[-1.29845826],[1.23795939],[1.16014089]
[0.40840905],[0.59159095],[0.00068793],[1.11163225],[0.02481818],[0.0093896],[0.2644091],[-0.00631837],[-1.30095114],[1.23726635],[1.1593469]
[0.40705621],[0.59294379],[-0.00457049],[1.10655155],[0.02476391],[0.00936992],[0.34260177],[-0.00841589],[-1.30426909],[1.23654923],[1.15848274]
[0.4042272],[0.5957728],[-0.01784976],[1.08679988],[0.02490865],[0.00943725],[0.20269584],[-0.0012558],[-1.3112433],[1.23572769],[1.15730943]
[0.40146571],[0.59853429],[-0.00060736],[1.08613979],[0.02484048],[0.00941144],[0.20122228],[-0.00399497],[-1.31809826],[1.23490704],[1.15614452]
[0.39847141],[0.60152859],[-0.00415155],[1.08163063],[0.02478411],[0.00939062],[0.25584019],[-0.00620916],[-1.32558464],[1.23406615],[1.15492487]
[0.39527164],[0.60472836],[-0.00396048],[1.07734685],[0.02472701],[0.00936942],[0.33965512],[-0.0084694],[-1.33364717],[1.23320637],[1.15365507]
[0.39106792],[0.60893208],[-0.01379548],[1.06248433],[0.02479428],[0.00939939],[0.30172494],[-0.0052759],[-1.34433914],[1.23226977],[1.15216278]
[0.38820016],[0.61179984],[0.01451482],[1.0779061],[0.02487846],[0.00943502],[0.1881649],[-0.0014921],[-1.35169931],[1.23142292],[1.15094734]
[0.3851568],[0.6148432],[-0.00364365],[1.0739786],[0.02481988],[0.00941298],[0.18987042],[-0.00383152],[-1.35956986],[1.23055917],[1.14968752]
[0.38176156],[0.61823844],[-0.00595109],[1.06758726],[0.02477818],[0.00939746],[0.23195715],[-0.00548088],[-1.36842416],[1.22966509],[1.14834369]
[0.37787882],[0.62212118],[-0.00790548],[1.05914747],[0.02475772],[0.00938993],[0.27306299],[-0.00628338],[-1.37864681],[1.22872961],[1.14688372]
[0.37279954],[0.62720046],[-0.01741093],[1.04070673],[0.02492456],[0.00945252],[0.12752801],[0.00036014],[-1.39217955],[1.2276981],[1.14514581]
[0.36768406],[0.63231594],[-0.00320895],[1.03736715],[0.02486429],[0.00942955],[0.1155812],[-0.00207269],[-1.40599634],[1.22665393],[1.14338168]
[0.36346549],[0.63653451],[0.00927709],[1.04699089],[0.02486626],[0.00942872],[0.11180757],[-0.00216068],[-1.41753605],[1.22566828],[1.14180395]
[0.35829653],[0.64170347],[-0.01510095],[1.03118034],[0.02498826],[0.00946911],[0.00305079],[0.00211412],[-1.43185945],[1.2246013],[1.13999326]
[0.35333531],[0.64666469],[-4.83736834e-05],[1.03113046],[0.02491962],[0.0094431],[0.01743558],[-0.00063641],[-1.44580291],[1.2235399],[1.13821138]
[0.34829939],[0.65170061],[-0.0038911],[1.02711823],[0.02486458],[0.00942157],[0.08169059],[-0.00291891],[-1.46015797],[1.22246231],[1.136393]
[0.31727846],[0.68272154],[0.02135406],[1.04905137],[0.02520853],[0.00952789],[-0.16671369],[0.00830236],[-1.46976383],[1.22151096],[1.13496339]
[0.30042404],[0.69957596],[0.00153809],[1.05066491],[0.02514184],[0.0095024],[-0.22394767],[0.00562363],[-1.47874103],[1.22057368],[1.13358359]
[0.27810161],[0.72189839],[0.01219073],[1.06347328],[0.02525218],[0.00951922],[-0.29677698],[0.00739213],[-1.48487073],[1.21971182],[1.13243602]
[0.28685377],[0.71314623],[0.00224479],[1.06586055],[0.02518989],[0.00949453],[-0.26826059],[0.00479488],[-1.49028061],[1.21886777],[1.1313463]
[0.31241522],[0.68758478],[-0.00071058],[1.06510317],[0.02512138],[0.00946859],[-0.18562363],[0.00205973],[-1.49561102],[1.21802421],[1.13026203]
[0.32570135],[0.67429865],[0.00936534],[1.07507822],[0.0251505],[0.00946803],[-0.14281752],[0.00200023],[-1.49871948],[1.21723999],[1.12935878]
[0.33462445],[0.66537555],[0.00665286],[1.08223056],[0.02512696],[0.00945487],[-0.0866487],[0.0006096],[-1.50021152],[1.21649932],[1.12858738]
[0.33390833],[0.66609167],[-0.00372096],[1.07820363],[0.02507149],[0.00943293],[-0.00047451],[-0.00171399],[-1.50235388],[1.21574061],[1.1277627]
[0.33274015],[0.66725985],[-0.00709031],[1.07055883],[0.02505209],[0.00942167],[0.07247987],[-0.00290869],[-1.50585853],[1.21494413],[1.12682638]
[0.28195501],[0.71804499],[0.02424948],[1.09651932],[0.02555962],[0.00956592],[-0.27091458],[0.01228618],[-1.50396733],[1.21429444],[1.12633031]
[0.24916198],[0.75083802],[-0.00539545],[1.09060311],[0.02552884],[0.00954801],[-0.39576393],[0.01041227],[-1.50317424],[1.21361586],[1.12574553]
[0.25053478],[0.74946522],[0.00208889],[1.09288127],[0.02546627],[0.00952304],[-0.39272362],[0.00779367],[-1.50181481],[1.2129535],[1.1252076]
[0.26328816],[0.73671184],[0.00531678],[1.09869187],[0.02544485],[0.00950505],[-0.34391357],[0.00590207],[-1.49919204],[1.21232665],[1.12477359]
