w,c,r_ind,R_ind,sigma_hat_risky,sigma_hat_ind,kappa,e,kappa_lev,MA_long,MA_short
[0.68028322],[0.31971678],[-0.01163064],[0.80816575],[0.01388997],[0.01154512],0.0,0.0,0.0,[0.80816575],[0.80816575]
[0.6823928],[0.3176072],[-0.00467233],[0.80438973],[0.01384703],[0.01150536],0.0,0.0,0.0,[0.80438973],[0.80438973]
[0.67655158],[0.32344842],[0.01672039],[0.81783944],[0.01396658],[0.01155769],0.0,0.0,0.0,[0.81783944],[0.81783944]
[0.67734595],[0.32265405],[0.00802593],[0.82440336],[0.0139502],[0.0115332],0.0,0.0,0.0,[0.82440336],[0.82440336]
[0.6735761],[0.3264239],[0.0146112],[0.83644888],[0.01402828],[0.01156162],0.0,0.0,0.0,[0.83644888],[0.83644888]
[0.66767568],[0.33232432],[-0.01681097],[0.82238736],[0.01415225],[0.01161389],0.0,0.0,0.0,[0.82238736],[0.82238736]
[0.67040016],[0.32959984],[0.00016393],[0.82252217],[0.01409473],[0.01156669],0.0,0.0,0.0,[0.82252217],[0.82252217]
[0.67115937],[0.32884063],[0.00806936],[0.8291594],[0.01407879],[0.01154265],0.0,0.0,0.0,[0.8291594],[0.8291594]
[0.66777484],[0.33222516],[-0.01415429],[0.81742324],[0.01415015],[0.01156609],0.0,0.0,0.0,[0.81742324],[0.81742324]
[0.65503436],[0.34496564],[-0.02286499],[0.79873286],[0.01442537],[0.01170068],0.0,0.0,0.0,[0.79873286],[0.79873286]
[0.65759752],[0.34240248],[0.00171083],[0.80009936],[0.01436914],[0.01165462],0.0,0.0,0.0,[0.80009936],[0.80009936]
[0.64089248],[0.35910752],[0.02608729],[0.82097179],[0.01474368],[0.0118403],0.0,0.0,0.0,[0.82097179],[0.82097179]
[0.64111533],[0.35888467],[-0.00897938],[0.81359997],[0.01473855],[0.01182019],0.0,0.0,0.0,[0.81359997],[0.81359997]
[0.64360176],[0.35639824],[0.00174614],[0.81502062],[0.01468161],[0.01177403],0.0,0.0,0.0,[0.81502062],[0.81502062]
[0.63708878],[0.36291122],[0.01794107],[0.82964296],[0.0148317],[0.01183573],0.0,0.0,0.0,[0.82964296],[0.82964296]
[0.63962556],[0.36037444],[0.00043146],[0.83000092],[0.01477288],[0.01178877],0.0,0.0,0.0,[0.83000092],[0.83000092]
[0.63978964],[0.36021036],[0.0091879],[0.83762689],[0.01476909],[0.01177045],0.0,0.0,0.0,[0.83762689],[0.83762689]
[0.6418975],[0.3581025],[-0.00383344],[0.8344159],[0.01472059],[0.01172887],0.0,0.0,0.0,[0.8344159],[0.8344159]
[0.64307309],[0.35692691],[0.0069673],[0.84022952],[0.01469368],[0.01169895],0.0,0.0,0.0,[0.84022952],[0.84022952]
[0.6248015],[0.3751985],[0.02768647],[0.86349251],[0.01512338],[0.01190842],0.0,0.0,0.0,[0.86349251],[0.86349251]
[0.62613507],[0.37386493],[0.00643351],[0.8690478],[0.01509117],[0.01187534],0.0,0.0,0.0,[0.8690478],[0.8690478]
[0.62829606],[0.37170394],[-0.00324735],[0.8662257],[0.01503927],[0.01183232],0.0,0.0,0.0,[0.8662257],[0.8662257]
[0.62651457],[0.37348543],[-0.01238407],[0.8554983],[0.01508203],[0.01183672],0.0,0.0,0.0,[0.8554983],[0.8554983]
[0.62841887],[0.37158113],[-0.00440829],[0.85172702],[0.01503633],[0.011797],0.0,0.0,0.0,[0.85172702],[0.85172702]
[0.62882068],[0.37117932],[0.00868343],[0.85912293],[0.01502672],[0.011776],0.0,0.0,0.0,[0.85912293],[0.85912293]
[0.63105251],[0.36894749],[0.00285485],[0.8615756],[0.01497357],[0.011733],0.0,0.0,0.0,[0.8615756],[0.8615756]
[0.6306496],[0.3693504],[0.01024694],[0.87040411],[0.01498314],[0.01172224],0.0,0.0,0.0,[0.87040411],[0.87040411]
[0.63290028],[0.36709972],[-0.0026106],[0.86813183],[0.01492986],[0.01167921],0.0,0.0,0.0,[0.86813183],[0.86813183]
[0.63260346],[0.36739654],[0.010056],[0.87686176],[0.01493686],[0.01166759],0.0,0.0,0.0,[0.87686176],[0.87686176]
[0.63500942],[0.36499058],[-0.00109952],[0.87589764],[0.01488027],[0.01162312],0.0,0.0,0.0,[0.87589764],[0.87589764]
[0.63584763],[0.36415237],[-0.00760776],[0.86923401],[0.01486065],[0.01159765],0.0,0.0,0.0,[0.86923401],[0.86923401]
[0.63593502],[0.36406498],[0.00932227],[0.87733725],[0.01485861],[0.01158196],0.0,0.0,0.0,[0.87733725],[0.87733725]
[0.63761878],[0.36238122],[-0.00520195],[0.87277339],[0.01481938],[0.01154665],0.0,0.0,0.0,[0.87277339],[0.87277339]
[0.64004301],[0.35995699],[0.00080185],[0.87347322],[0.01476325],[0.01150285],0.0,0.0,0.0,[0.87347322],[0.87347322]
[0.64231052],[0.35768948],[-0.0024886],[0.8712995],[0.01471113],[0.01146114],0.0,0.0,0.0,[0.8712995],[0.8712995]
[0.64464315],[0.35535685],[0.00208659],[0.87311754],[0.0146579],[0.01141908],0.0,0.0,0.0,[0.87311754],[0.87311754]
[0.64624083],[0.35375917],[-0.00552146],[0.86829666],[0.01462166],[0.01138595],0.0,0.0,0.0,[0.86829666],[0.86829666]
[0.64866647],[0.35133353],[0.00102448],[0.86918621],[0.01456698],[0.01134326],0.0,0.0,0.0,[0.86918621],[0.86918621]
[0.65112213],[0.34887787],[-0.00011426],[0.86908689],[0.01451204],[0.01130047],0.0,0.0,0.0,[0.86908689],[0.86908689]
[0.64394178],[0.35605822],[0.01889951],[0.88551221],[0.01467386],[0.01137652],0.0,0.0,0.0,[0.88551221],[0.88551221]
[0.64625563],[0.35374437],[0.00208742],[0.88736064],[0.01462132],[0.01133522],0.0,0.0,0.0,[0.88736064],[0.88736064]
[0.64856734],[0.35143266],[0.00213696],[0.88925689],[0.01456921],[0.01129423],0.0,0.0,0.0,[0.88925689],[0.88925689]
[0.6485693],[0.3514307],[0.00948452],[0.89769107],[0.01456916],[0.01128179],0.0,0.0,0.0,[0.89769107],[0.89769107]
[0.65090962],[0.34909038],[-0.00178346],[0.89609008],[0.01451678],[0.01124071],0.0,0.0,0.0,[0.89609008],[0.89609008]
[0.65087405],[0.34912595],[-0.00947977],[0.88759535],[0.01451757],[0.01122863],0.0,0.0,0.0,[0.88759535],[0.88759535]
[0.65319901],[0.34680099],[0.00200035],[0.88937085],[0.0144659],[0.01118819],0.0,0.0,0.0,[0.88937085],[0.88937085]
[0.65386239],[0.34613761],[-0.00801528],[0.8822423],[0.01445122],[0.01116799],0.0,0.0,0.0,[0.8822423],[0.8822423]
[0.65559674],[0.34440326],[-0.00501145],[0.87782099],[0.01441299],[0.01113495],0.0,0.0,0.0,[0.87782099],[0.87782099]
[0.65549816],[0.34450184],[-0.00960092],[0.8693931],[0.01441516],[0.0111244],0.0,0.0,0.0,[0.8693931],[0.8693931]
[0.65779488],[0.34220512],[0.00223789],[0.8713387],[0.01436483],[0.011085],0.0,0.0,0.0,[0.8713387],[0.8713387]
[0.65922073],[0.34077927],[0.00610836],[0.87666115],[0.01433376],[0.01105657],0.0,0.0,0.0,[0.87666115],[0.87666115]
[0.6616274],[0.3383726],[0.00102484],[0.87755959],[0.01428162],[0.01101626],0.0,0.0,0.0,[0.87755959],[0.87755959]
[0.6617458],[0.3382542],[0.00925249],[0.8856792],[0.01427907],[0.01100436],0.0,0.0,0.0,[0.8856792],[0.8856792]
[0.66297959],[0.33702041],[-0.00658872],[0.8798437],[0.01425249],[0.01097851],0.0,0.0,0.0,[0.8798437],[0.8798437]
[0.66517282],[0.33482718],[0.00299945],[0.88248275],[0.0142055],[0.01094136],0.0,0.0,0.0,[0.88248275],[0.88248275]
[0.66690079],[0.33309921],[-0.00505019],[0.87802605],[0.01416869],[0.01090994],0.0,0.0,0.0,[0.87802605],[0.87802605]
[0.66853841],[0.33146159],[-0.0053695],[0.87331148],[0.01413399],[0.01087983],0.0,0.0,0.0,[0.87331148],[0.87331148]
[0.67095402],[0.32904598],[-0.00092034],[0.87250774],[0.0140831],[0.01084053],0.0,0.0,0.0,[0.87250774],[0.87250774]
[0.67256702],[0.32743298],[-0.00546572],[0.86773886],[0.01404932],[0.01081119],0.0,0.0,0.0,[0.86773886],[0.86773886]
[0.6681296],[0.3318704],[-0.015892],[0.85394876],[0.01414263],[0.0108565],0.0,0.0,0.0,[0.85394876],[0.85394876]
[0.67051235],[0.32948765],[0.0012998],[0.85505872],[0.01409238],[0.01081778],0.0,0.0,0.0,[0.85505872],[0.85505872]
[0.67228742],[0.32771258],[-0.00486211],[0.85090133],[0.01405517],[0.01078661],0.0,0.0,0.0,[0.85090133],[0.85090133]
[0.67458497],[0.32541503],[0.00225934],[0.8528238],[0.0140073],[0.01074943],0.0,0.0,0.0,[0.8528238],[0.8528238]
[0.67628979],[0.32371021],[0.00520575],[0.85726339],[0.01397199],[0.01071982],0.0,0.0,0.0,[0.85726339],[0.85726339]
[0.67708823],[0.32291177],[0.007779],[0.86393204],[0.01395551],[0.0107016],0.0,0.0,0.0,[0.86393204],[0.86393204]
[0.67900017],[0.32099983],[-0.00434375],[0.86017933],[0.01391621],[0.01066954],0.0,0.0,0.0,[0.86017933],[0.86017933]
[0.6810062],[0.3189938],[-0.00394308],[0.85678757],[0.01387522],[0.01063655],0.0,0.0,0.0,[0.85678757],[0.85678757]
[0.68309987],[0.31690013],[-0.00353487],[0.85375894],[0.01383269],[0.01060273],0.0,0.0,0.0,[0.85375894],[0.85375894]
[0.68550866],[0.31449134],[-0.00114789],[0.85277892],[0.01378409],[0.01056533],0.0,0.0,0.0,[0.85277892],[0.85277892]
[0.68598551],[0.31401449],[0.00850987],[0.86003596],[0.01377451],[0.01055212],0.0,0.0,0.0,[0.86003596],[0.86003596]
[0.68842259],[0.31157741],[-0.00063565],[0.85948928],[0.01372574],[0.01051471],0.0,0.0,0.0,[0.85948928],[0.85948928]
[0.68958551],[0.31041449],[0.00688087],[0.86540332],[0.0137026],[0.01049337],0.0,0.0,0.0,[0.86540332],[0.86540332]
[0.69203293],[0.30796707],[0.00053262],[0.86586424],[0.01365414],[0.01045625],0.0,0.0,0.0,[0.86586424],[0.86586424]
[0.6910679],[0.3089321],[-0.01112993],[0.85622724],[0.0136732],[0.01046116],0.0,0.0,0.0,[0.85622724],[0.85622724]
[0.6849477],[0.3150523],[-0.01775566],[0.84102436],[0.01379538],[0.01053037],0.0,0.0,0.0,[0.84102436],[0.84102436]
[0.68676464],[0.31323536],[0.00475791],[0.84502587],[0.01375888],[0.0105008],0.0,0.0,0.0,[0.84502587],[0.84502587]
[0.68753381],[0.31246619],[-0.00777211],[0.83845824],[0.01374349],[0.01048408],0.0,0.0,0.0,[0.83845824],[0.83845824]
[0.68996014],[0.31003986],[-0.00019949],[0.83829098],[0.01369516],[0.0104472],0.0,0.0,0.0,[0.83829098],[0.83829098]
[0.68468537],[0.31531463],[0.01694907],[0.85249923],[0.01380066],[0.01050683],0.0,0.0,0.0,[0.85249923],[0.85249923]
[0.68651394],[0.31348606],[0.00466571],[0.85647674],[0.0137639],[0.01047725],0.0,0.0,0.0,[0.85647674],[0.85647674]
[0.68754363],[0.31245637],[-0.00711315],[0.85038449],[0.01374329],[0.01045749],0.0,0.0,0.0,[0.85038449],[0.85038449]
[0.68912909],[0.31087091],[0.00555628],[0.85510947],[0.01371167],[0.01043125],0.0,0.0,0.0,[0.85510947],[0.85510947]
[0.69097275],[0.30902725],[-0.00455446],[0.85121491],[0.01367509],[0.01040178],0.0,0.0,0.0,[0.85121491],[0.85121491]
[0.69316832],[0.30683168],[0.00289032],[0.85367519],[0.01363177],[0.01036831],0.0,0.0,0.0,[0.85367519],[0.85367519]
[0.6955728],[0.3044272],[-0.00076696],[0.85302046],[0.01358465],[0.01033241],0.0,0.0,0.0,[0.85302046],[0.85302046]
[0.69349165],[0.30650835],[-0.01287524],[0.84203761],[0.01362542],[0.01035221],0.0,0.0,0.0,[0.84203761],[0.84203761]
[0.69427903],[0.30572097],[-0.00771885],[0.83553805],[0.01360996],[0.01033627],0.0,0.0,0.0,[0.83553805],[0.83553805]
[0.69434291],[0.30565709],[0.00935571],[0.84335511],[0.01360871],[0.0103298],0.0,0.0,0.0,[0.84335511],[0.84335511]
[0.69463746],[0.30536254],[0.00888339],[0.85084696],[0.01360294],[0.0103205],0.0,0.0,0.0,[0.85084696],[0.85084696]
[0.6970412],[0.3029588],[0.00049161],[0.85126525],[0.01355603],[0.01028491],0.0,0.0,0.0,[0.85126525],[0.85126525]
[0.6994498],[0.3005502],[-0.0004292],[0.85089989],[0.01350935],[0.01024947],0.0,0.0,0.0,[0.85089989],[0.85089989]
[0.70161261],[0.29838739],[0.00310149],[0.85353895],[0.01346771],[0.01021738],0.0,0.0,0.0,[0.85353895],[0.85353895]
[0.70346707],[0.29653293],[0.00460071],[0.85746583],[0.0134322],[0.01018935],0.0,0.0,0.0,[0.85746583],[0.85746583]
[0.70575554],[0.29424446],[0.00227772],[0.85941889],[0.01338865],[0.01015608],0.0,0.0,0.0,[0.85941889],[0.85941889]
[0.70791169],[0.29208831],[-0.00313949],[0.85672076],[0.01334787],[0.01012455],0.0,0.0,0.0,[0.85672076],[0.85672076]
[0.70802224],[0.29197776],[-0.00920078],[0.84883826],[0.01334578],[0.01011852],0.0,0.0,0.0,[0.84883826],[0.84883826]
[0.71022691],[0.28977309],[0.00291262],[0.8513106],[0.01330436],[0.01008675],0.0,0.0,0.0,[0.8513106],[0.8513106]
[0.70774527],[0.29225473],[-0.01343016],[0.83987737],[0.01335101],[0.01011332],0.0,0.0,0.0,[0.83987737],[0.83987737]
[0.71011381],[0.28988619],[0.00146342],[0.84110646],[0.01330648],[0.01007952],0.0,0.0,0.0,[0.84110646],[0.84110646]
[0.71200869],[0.28799131],[0.0044533],[0.84485216],[0.01327106],[0.01005187],0.0,0.0,0.0,[0.84485216],[0.84485216]
[0.71444128],[0.28555872],[-2.83107903e-05],[0.84482824],[0.01322588],[0.01001764],0.0,0.0,0.0,[0.84482824],[0.84482824]
[0.71683581],[0.28316419],[-0.00122573],[0.84379272],[0.0131817],[0.00998409],0.0,0.0,0.0,[0.84379272],[0.84379272]
[0.71799173],[0.28200827],[-0.00681982],[0.8380382],[0.01316047],[0.00996602],0.0,0.0,0.0,[0.8380382],[0.8380382]
[0.72026455],[0.27973545],[0.0025209],[0.84015081],[0.01311895],[0.00993438],0.0,0.0,0.0,[0.84015081],[0.84015081]
[0.71951173],[0.28048827],[-0.01078477],[0.83108998],[0.01313267],[0.00994038],0.0,0.0,0.0,[0.83108998],[0.83108998]
[0.72151359],[0.27848641],[0.00403306],[0.83444181],[0.01309624],[0.00991229],0.0,0.0,0.0,[0.83444181],[0.83444181]
[0.72181403],[0.27818597],[-0.00881972],[0.82708227],[0.01309078],[0.00990532],0.0,0.0,0.0,[0.82708227],[0.82708227]
[0.72310861],[0.27689139],[0.00649849],[0.83245705],[0.01306735],[0.0098863],0.0,0.0,0.0,[0.83245705],[0.83245705]
[0.72540227],[0.27459773],[-0.0023201],[0.83052567],[0.01302603],[0.00985482],0.0,0.0,0.0,[0.83052567],[0.83052567]
[0.72349744],[0.27650256],[0.01264943],[0.84103135],[0.01306033],[0.00987624],0.0,0.0,0.0,[0.84103135],[0.84103135]
[0.72582682],[0.27417318],[-0.00198456],[0.83936227],[0.01301841],[0.00984438],0.0,0.0,0.0,[0.83936227],[0.83936227]
[0.72526393],[0.27473607],[-0.01045981],[0.8305827],[0.01302851],[0.00984863],0.0,0.0,0.0,[0.8305827],[0.8305827]
[0.72627967],[0.27372033],[-0.00718546],[0.82461458],[0.01301029],[0.0098332],0.0,0.0,0.0,[0.82461458],[0.82461458]
[0.72299069],[0.27700931],[-0.01449947],[0.81265811],[0.01306948],[0.00987174],0.0,0.0,0.0,[0.81265811],[0.81265811]
[0.72419174],[0.27580826],[0.00673544],[0.81813172],[0.0130478],[0.0098541],0.0,0.0,0.0,[0.81813172],[0.81813172]
[0.72600269],[0.27399731],[-0.00472669],[0.81426467],[0.01301526],[0.00982876],0.0,0.0,0.0,[0.81426467],[0.81426467]
[0.72842845],[0.27157155],[0.00047435],[0.81465091],[0.01297191],[0.00979603],0.0,0.0,0.0,[0.81465091],[0.81465091]
[0.72455476],[0.27544524],[-0.01524096],[0.80223485],[0.01304127],[0.00984223],0.0,0.0,0.0,[0.80223485],[0.80223485]
[0.72050626],[0.27949374],[-0.0154859],[0.78981152],[0.01311455],[0.0098904],0.0,0.0,0.0,[0.78981152],[0.78981152]
[0.72103314],[0.27896686],[0.00837243],[0.79642417],[0.01310496],[0.00988109],0.0,0.0,0.0,[0.79642417],[0.79642417]
[0.68899217],[0.31100783],[-0.03700161],[0.76695519],[0.0137144],[0.01029902],0.0,0.0,0.0,[0.76695519],[0.76695519]
[0.69056742],[0.30943258],[-0.00526896],[0.76291414],[0.01368311],[0.0102738],0.0,0.0,0.0,[0.76291414],[0.76291414]
[0.69012099],[0.30987901],[-0.01032156],[0.75503967],[0.01369196],[0.01027411],0.0,0.0,0.0,[0.75503967],[0.75503967]
[0.68203147],[0.31796853],[-0.02026853],[0.73973613],[0.01385436],[0.01037185],0.0,0.0,0.0,[0.73973613],[0.73973613]
[0.68041452],[0.31958548],[-0.01236725],[0.73058763],[0.01388729],[0.01038629],0.0,0.0,0.0,[0.73058763],[0.73058763]
[0.66866446],[0.33133554],[0.02388771],[0.74803969],[0.01413132],[0.01053219],0.0,0.0,0.0,[0.74803969],[0.74803969]
[0.66957555],[0.33042445],[0.00726951],[0.75347757],[0.01411209],[0.01051401],0.0,0.0,0.0,[0.75347757],[0.75347757]
[0.67152017],[0.32847983],[-0.00326285],[0.75101908],[0.01407123],[0.0104827],0.0,0.0,0.0,[0.75101908],[0.75101908]
[0.6726429],[0.3273571],[0.00666016],[0.75602099],[0.01404774],[0.01046213],0.0,0.0,0.0,[0.75602099],[0.75602099]
[0.66991987],[0.33008013],[0.01416863],[0.76673277],[0.01410484],[0.01049074],0.0,0.0,0.0,[0.76673277],[0.76673277]
[0.67206906],[0.32793094],[0.00156754],[0.76793466],[0.01405973],[0.01045705],0.0,0.0,0.0,[0.76793466],[0.76793466]
[0.67263667],[0.32736333],[0.00816383],[0.77420394],[0.01404787],[0.01044366],0.0,0.0,0.0,[0.77420394],[0.77420394]
[0.67141164],[0.32858836],[0.01181497],[0.78335114],[0.0140735],[0.01045322],0.0,0.0,0.0,[0.78335114],[0.78335114]
[0.67360361],[0.32639639],[0.00077233],[0.78395614],[0.0140277],[0.01041918],0.0,0.0,0.0,[0.78395614],[0.78395614]
[0.67574318],[0.32425682],[-0.00166997],[0.78264696],[0.01398329],[0.01038597],0.0,0.0,0.0,[0.78264696],[0.78264696]
[0.67745975],[0.32254025],[-0.00445368],[0.7791613],[0.01394786],[0.01035828],0.0,0.0,0.0,[0.7791613],[0.7791613]
[0.67937312],[0.32062688],[-0.00347599],[0.77645295],[0.01390857],[0.01032828],0.0,0.0,0.0,[0.77645295],[0.77645295]
[0.67626479],[0.32373521],[0.01470568],[0.78787121],[0.0139725],[0.01036277],0.0,0.0,0.0,[0.78787121],[0.78787121]
[0.6755873],[0.3244127],[0.01083048],[0.79640424],[0.01398651],[0.01036588],0.0,0.0,0.0,[0.79640424],[0.79640424]
[0.677559],[0.322441],[-0.00305021],[0.79397504],[0.01394581],[0.01033507],0.0,0.0,0.0,[0.79397504],[0.79397504]
[0.6796833],[0.3203167],[-0.00183424],[0.79251869],[0.01390223],[0.01030253],0.0,0.0,0.0,[0.79251869],[0.79251869]
[0.68135516],[0.31864484],[0.00469151],[0.7962368],[0.01386812],[0.01027601],0.0,0.0,0.0,[0.7962368],[0.7962368]
[0.67973075],[0.32026925],[-0.01243706],[0.78633396],[0.01390126],[0.01029147],0.0,0.0,0.0,[0.78633396],[0.78633396]
[0.68166396],[0.31833604],[-0.00331698],[0.7837257],[0.01386183],[0.01026159],0.0,0.0,0.0,[0.7837257],[0.7837257]
[0.68386846],[0.31613154],[-0.00061261],[0.78324558],[0.01381715],[0.01022848],0.0,0.0,0.0,[0.78324558],[0.78324558]
[0.68144323],[0.31855677],[0.01372783],[0.79399784],[0.01386632],[0.01025491],0.0,0.0,0.0,[0.79399784],[0.79399784]
[0.68303634],[0.31696366],[-0.00496007],[0.79005956],[0.01383398],[0.01022953],0.0,0.0,0.0,[0.79005956],[0.79005956]
[0.68524874],[0.31475126],[8.51990592e-05],[0.79012687],[0.01378932],[0.01019651],0.0,0.0,0.0,[0.79012687],[0.79012687]
[0.68550063],[0.31449937],[0.00891603],[0.79717167],[0.01378425],[0.01018877],0.0,0.0,0.0,[0.79717167],[0.79717167]
[0.68728284],[0.31271716],[0.00419523],[0.80051599],[0.01374851],[0.01016151],0.0,0.0,0.0,[0.80051599],[0.80051599]
[0.67961398],[0.32038602],[-0.02009003],[0.7844336],[0.01390365],[0.01025608],0.0,0.0,0.0,[0.7844336],[0.7844336]
[0.68006818],[0.31993182],[-0.00838698],[0.77785457],[0.01389436],[0.01024517],0.0,0.0,0.0,[0.77785457],[0.77785457]
[0.68217543],[0.31782457],[-0.00183436],[0.77642771],[0.01385144],[0.0102133],0.0,0.0,0.0,[0.77642771],[0.77642771]
[0.67779164],[0.32220836],[0.01645568],[0.78920435],[0.01394103],[0.01026541],0.0,0.0,0.0,[0.78920435],[0.78920435]
[0.67941911],[0.32058089],[0.0047735],[0.79297161],[0.01390763],[0.01023962],0.0,0.0,0.0,[0.79297161],[0.79297161]
[0.67969164],[0.32030836],[0.00885915],[0.79999667],[0.01390206],[0.01023138],0.0,0.0,0.0,[0.79999667],[0.79999667]
[0.67927048],[0.32072952],[0.01034414],[0.80827195],[0.01391068],[0.0102321],0.0,0.0,0.0,[0.80827195],[0.80827195]
[0.68141433],[0.31858567],[-0.0011917],[0.80730873],[0.01386691],[0.01019982],0.0,0.0,0.0,[0.80730873],[0.80730873]
[0.68358992],[0.31641008],[0.00062557],[0.80781376],[0.01382278],[0.01016734],0.0,0.0,0.0,[0.80781376],[0.80781376]
[0.68561039],[0.31438961],[0.00263818],[0.80994492],[0.01378204],[0.01013707],0.0,0.0,0.0,[0.80994492],[0.80994492]
[0.68747521],[0.31252479],[-0.00363612],[0.80699986],[0.01374466],[0.0101089],0.0,0.0,0.0,[0.80699986],[0.80699986]
[0.68453993],[0.31546007],[0.01450458],[0.81870505],[0.01380359],[0.0101429],0.0,0.0,0.0,[0.81870505],[0.81870505]
[0.68669154],[0.31330846],[0.00121605],[0.81970064],[0.01376034],[0.01011106],0.0,0.0,0.0,[0.81970064],[0.81970064]
[0.68879259],[0.31120741],[0.00193786],[0.82128911],[0.01371837],[0.01008007],0.0,0.0,0.0,[0.82128911],[0.82128911]
[0.69065868],[0.30934132],[-0.00364084],[0.81829893],[0.0136813],[0.01005222],0.0,0.0,0.0,[0.81829893],[0.81829893]
[0.69104225],[0.30895775],[0.00859993],[0.82533624],[0.01367371],[0.01004367],0.0,0.0,0.0,[0.82533624],[0.82533624]
[0.69246296],[0.30753704],[-0.00559821],[0.82071584],[0.01364566],[0.01002171],0.0,0.0,0.0,[0.82071584],[0.82071584]
[0.69395169],[0.30604831],[-0.00535432],[0.81632146],[0.01361638],[0.00999901],0.0,0.0,0.0,[0.81632146],[0.81632146]
[0.69308985],[0.30691015],[0.01116979],[0.8254396],[0.01363331],[0.01000685],0.0,0.0,0.0,[0.8254396],[0.8254396]
[0.69521601],[0.30478399],[0.00175475],[0.82688805],[0.01359162],[0.00997615],0.0,0.0,0.0,[0.82688805],[0.82688805]
[0.69713222],[0.30286778],[-0.00339966],[0.82407691],[0.01355426],[0.00994827],0.0,0.0,0.0,[0.82407691],[0.82407691]
[0.69506914],[0.30493086],[-0.01315113],[0.81323937],[0.01359449],[0.0099717],0.0,0.0,0.0,[0.81323937],[0.81323937]
[0.69614389],[0.30385611],[0.00677011],[0.81874509],[0.0135735],[0.00995474],0.0,0.0,0.0,[0.81874509],[0.81874509]
[0.69828972],[0.30171028],[-0.00150465],[0.81751316],[0.01353179],[0.00992405],0.0,0.0,0.0,[0.81751316],[0.81751316]
[0.69996077],[0.30003923],[-0.00463503],[0.81372396],[0.01349949],[0.0098996],0.0,0.0,0.0,[0.81372396],[0.81372396]
[0.69894479],[0.30105521],[0.01144342],[0.82303575],[0.01351911],[0.00991006],0.0,0.0,0.0,[0.82303575],[0.82303575]
[0.69644501],[0.30355499],[0.01385252],[0.83443687],[0.01356764],[0.00993972],0.0,0.0,0.0,[0.83443687],[0.83443687]
[0.69862255],[0.30137745],[-0.00087357],[0.83370793],[0.01352535],[0.00990871],0.0,0.0,0.0,[0.83370793],[0.83370793]
[0.70011381],[0.29988619],[-0.00534417],[0.82925246],[0.01349654],[0.00988664],0.0,0.0,0.0,[0.82925246],[0.82925246]
[0.6986126],[0.3013874],[-0.0122542],[0.81909063],[0.01352554],[0.00990325],0.0,0.0,0.0,[0.81909063],[0.81909063]
[0.70066361],[0.29933639],[-0.00242846],[0.8171015],[0.01348595],[0.00987405],0.0,0.0,0.0,[0.8171015],[0.8171015]
[0.70278823],[0.29721177],[0.00179806],[0.8185707],[0.01344518],[0.00984412],0.0,0.0,0.0,[0.8185707],[0.8185707]
[0.70052942],[0.29947058],[-0.01345626],[0.8075558],[0.01348853],[0.00987083],0.0,0.0,0.0,[0.8075558],[0.8075558]
[0.701964],[0.298036],[0.00557966],[0.81206168],[0.01346096],[0.00984981],0.0,0.0,0.0,[0.81206168],[0.81206168]
[0.70269044],[0.29730956],[0.00774534],[0.81835138],[0.01344705],[0.00983807],0.0,0.0,0.0,[0.81835138],[0.81835138]
[0.70440445],[0.29559555],[0.00445779],[0.82199942],[0.01341433],[0.00981364],0.0,0.0,0.0,[0.82199942],[0.82199942]
[0.70606949],[0.29393051],[0.00468724],[0.82585233],[0.01338269],[0.00978999],0.0,0.0,0.0,[0.82585233],[0.82585233]
[0.70705002],[0.29294998],[-0.0070262],[0.82004972],[0.01336413],[0.00977519],0.0,0.0,0.0,[0.82004972],[0.82004972]
[0.70884636],[0.29115364],[0.00410144],[0.82341311],[0.01333027],[0.00975008],0.0,0.0,0.0,[0.82341311],[0.82341311]
[0.71102401],[0.28897599],[-0.00122081],[0.82240788],[0.01328944],[0.00972018],0.0,0.0,0.0,[0.82240788],[0.82240788]
[0.71282647],[0.28717353],[0.00410853],[0.82578677],[0.01325584],[0.00969533],0.0,0.0,0.0,[0.82578677],[0.82578677]
